============================================================
  Generated by:           Genus(TM) Synthesis Solution 19.15-s090_1
  Generated on:           Apr 29 2023  06:56:40 pm
  Module:                 cv32e40x_core
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
C12T28SOI_LR_NAND2X10_P0             2      1.632    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND2X3_P0            385    188.496    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND2X5_P0             39     19.094    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND2X7_P0             57     27.907    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND3ABX7_P0           47     46.022    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND3AX6_P0            77     75.398    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND3X4_P0             34     27.744    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND3X6_P0              3      2.448    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND4ABX6_P0          411    469.526    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND4X8_P0              1      1.469    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2AX3_P0             95     62.016    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2AX6_P0             27     17.626    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2X14_P0              1      0.816    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2X3_P0             659    322.646    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2X5_P0              29     14.198    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2X7_P0              60     29.376    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR3AX6_P0            157    128.112    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR3X4_P0             620    404.736    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR3X6_P0              12      7.834    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR4ABX6_P0           337    384.989    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR4X8_P0              87    127.786    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OA112X8_P0             53     51.898    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OA12X8_P0              51     41.616    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OA22X8_P0              25     28.560    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI12X6_P0            207    135.130    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI211X5_P0            37     36.230    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI21X5_P0              1      0.653    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI222X3_P0            28     36.557    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI22X5_P0           1249   1019.184    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OR2X16_P0               2      1.632    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OR2X33_P0               1      1.632    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OR2X8_P0              170    110.976    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_PAO2X8_P0              32     36.557    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_XOR3X8_P0              18     41.126    C28SOI_SC_12_CORE_LR 
--------------------------------------------------------------------------
total                            25859  63833.395                         


       Library       Instances    Area   Instances % 
-----------------------------------------------------
C28SOI_SC_12_CLK_LR        745   715.795         2.9 
C28SOI_SC_12_CORE_LR     25114 63117.600        97.1 

                                                        
            Type             Instances    Area   Area % 
--------------------------------------------------------
sequential                       12753 47879.126   75.0 
inverter                           839   292.454    0.5 
buffer                              30    34.272    0.1 
clock_gating_integrated_cell       250   530.400    0.8 
unresolved                           1     0.000    0.0 
logic                            11987 15097.142   23.7 
physical_cells                       0     0.000    0.0 
--------------------------------------------------------
total                            25860 63833.395  100.0 

