============================================================
  Generated by:           Genus(TM) Synthesis Solution 19.15-s090_1
  Generated on:           Apr 30 2023  06:44:02 am
  Module:                 cv32e40x_core
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
C12T28SOI_LR_NAND2X7_P0            51     24.970    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND3ABX7_P0          44     43.085    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND3AX6_P0           42     41.126    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND3X4_P0            42     34.272    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND3X6_P0             6      4.896    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND4ABX6_P0         227    259.325    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2AX3_P0           106     69.197    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2AX6_P0            24     15.667    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2AX7_P0             1      0.816    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2X14_P0             1      0.816    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2X3_P0            481    235.498    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2X5_P0             19      9.302    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2X7_P0             46     22.522    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR3AX6_P0           112     91.392    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR3X4_P0            380    248.064    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR3X6_P0              6      3.917    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR4ABX6_P0          164    187.354    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR4X8_P0            129    189.475    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OA112X8_P0           100     97.920    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OA12X8_P0             49     39.984    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OA22X8_P0             22     25.133    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI112X5_P0           12     11.750    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI12X6_P0           199    129.907    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI211X5_P0           78     76.378    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI21X5_P0             2      1.306    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI222X3_P0           23     30.029    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI22X5_P0           839    684.624    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OR2X16_P0              2      1.632    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OR2X8_P0             137     89.434    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_PAO2X8_P0             32     36.557    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_XOR3X8_P0             18     41.126    C28SOI_SC_12_CORE_LR 
-------------------------------------------------------------------------
total                           18332  41994.461                         


       Library       Instances    Area   Instances % 
-----------------------------------------------------
C28SOI_SC_12_CLK_LR        545   506.736         3.0 
C28SOI_SC_12_CORE_LR     17787 41487.725        97.0 

                                                        
            Type             Instances    Area   Area % 
--------------------------------------------------------
sequential                        7905 29672.208   70.7 
inverter                           742   253.613    0.6 
clock_gating_integrated_cell       174   369.158    0.9 
unresolved                           1     0.000    0.0 
logic                             9511 11699.482   27.9 
physical_cells                       0     0.000    0.0 
--------------------------------------------------------
total                            18333 41994.461  100.0 

