============================================================
  Generated by:           Genus(TM) Synthesis Solution 19.15-s090_1
  Generated on:           Apr 30 2023  12:46:06 am
  Module:                 cv32e40x_core
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
C12T28SOI_LR_NAND2X10_P0            1      0.816    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND2X13_P0            1      0.816    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND2X3_P0           408    199.757    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND2X5_P0            45     22.032    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND2X7_P0            40     19.584    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND3ABX7_P0          41     40.147    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND3AX6_P0           41     40.147    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND3X4_P0            37     30.192    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND3X6_P0             4      3.264    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND4ABX6_P0         305    348.432    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND4X8_P0             1      1.469    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2AX3_P0           114     74.419    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2AX6_P0            25     16.320    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2X14_P0             1      0.816    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2X3_P0            556    272.218    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2X5_P0             27     13.219    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2X7_P0             71     34.762    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR3AX6_P0           151    123.216    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR3X4_P0            512    334.234    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR3X6_P0              6      3.917    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR4ABX6_P0          286    326.726    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR4X8_P0             90    132.192    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OA112X8_P0            89     87.149    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OA12X8_P0             48     39.168    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OA222X8_P0             1      1.469    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OA22X8_P0             15     17.136    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI112X5_P0            2      1.958    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI12X6_P0           224    146.227    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI211X5_P0           99     96.941    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI21X5_P0             2      1.306    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI222X3_P0           44     57.446    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI22X5_P0          1013    826.608    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OR2X16_P0              2      1.632    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OR2X8_P0             159    103.795    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_PAO2X8_P0             32     36.557    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_XOR3X8_P0             18     41.126    C28SOI_SC_12_CORE_LR 
-------------------------------------------------------------------------
total                           22520  54001.411                         


       Library       Instances    Area   Instances % 
-----------------------------------------------------
C28SOI_SC_12_CLK_LR        660   624.077         2.9 
C28SOI_SC_12_CORE_LR     21860 53377.334        97.1 

                                                        
            Type             Instances    Area   Area % 
--------------------------------------------------------
sequential                       10570 39684.691   73.5 
inverter                           803   276.134    0.5 
clock_gating_integrated_cell       216   458.266    0.8 
unresolved                           1     0.000    0.0 
logic                            10931 13582.320   25.2 
physical_cells                       0     0.000    0.0 
--------------------------------------------------------
total                            22521 54001.411  100.0 

