============================================================
  Generated by:           Genus(TM) Synthesis Solution 19.15-s090_1
  Generated on:           Apr 30 2023  09:04:50 am
  Module:                 cv32e40x_core
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
C12T28SOI_LR_NAND2X10_P0             2      1.632    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND2X13_P0             1      0.816    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND2X3_P0            349    170.870    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND2X5_P0             10      4.896    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND2X7_P0             44     21.542    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND3ABX7_P0           55     53.856    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND3AX6_P0            60     58.752    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND3X4_P0             41     33.456    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND3X6_P0              3      2.448    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND4ABX6_P0          298    340.435    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND4X8_P0              1      1.469    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2AX3_P0            107     69.850    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2AX6_P0             29     18.931    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2X14_P0              1      0.816    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2X3_P0             422    206.611    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2X5_P0              12      5.875    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2X7_P0              61     29.866    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR3AX6_P0             83     67.728    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR3X4_P0             332    216.730    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR3X6_P0               4      2.611    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR4ABX6_P0           100    114.240    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR4X8_P0              39     57.283    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OA112X8_P0             46     45.043    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OA12X8_P0              44     35.904    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OA222X8_P0              1      1.469    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OA22X8_P0              18     20.563    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI112X5_P0             2      1.958    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI12X6_P0            225    146.880    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI211X5_P0            72     70.502    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI21X5_P0              4      2.611    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI222X3_P0            34     44.390    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI22X5_P0            602    491.232    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OR2X16_P0               1      0.816    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OR2X8_P0              151     98.573    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_PAO2X8_P0              33     37.699    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_XOR3X8_P0              18     41.126    C28SOI_SC_12_CORE_LR 
--------------------------------------------------------------------------
total                            16510  36887.770                         


       Library       Instances    Area   Instances % 
-----------------------------------------------------
C28SOI_SC_12_CLK_LR        500   459.245         3.0 
C28SOI_SC_12_CORE_LR     16010 36428.525        97.0 

                                                        
            Type             Instances    Area   Area % 
--------------------------------------------------------
sequential                        6782 25456.915   69.0 
inverter                           683   231.744    0.6 
clock_gating_integrated_cell       156   330.970    0.9 
unresolved                           1     0.000    0.0 
logic                             8889 10868.141   29.5 
physical_cells                       0     0.000    0.0 
--------------------------------------------------------
total                            16511 36887.770  100.0 

